YEAR,MONTH,DISTRICT_NAME,RAINFALL,FILLED,FILLED_METHOD,DISTRICT_NAME_clean,TIME,TIME_ISO
2013,9,Baghpat,2.2857746611038845,False,,baghpat,2013-09-01,2013-09-01T00:00:00
2013,9,Bharatpur,1.449782451738914,False,,bharatpur,2013-09-01,2013-09-01T00:00:00
2013,9,Bhiwani,1.8091361105442048,True,,bhiwani,2013-09-01,2013-09-01T00:00:00
2013,9,Bulandshahr,0.5068212029006746,False,,bulandshahr,2013-09-01,2013-09-01T00:00:00
2013,9,Central Delhi,1.5248745367758805,True,,central delhi,2013-09-01,2013-09-01T00:00:00
2013,9,Charki Dadri,1.8200893155402609,True,,charki dadri,2013-09-01,2013-09-01T00:00:00
2013,9,East Delhi,0.9306053650875886,True,,east delhi,2013-09-01,2013-09-01T00:00:00
2013,9,Faridabad,1.7251742002243795,True,nearest,faridabad,2013-09-01,2013-09-01T00:00:00
2013,9,Gautam Buddha Nagar,0.2212507704893748,False,,gautam buddha nagar,2013-09-01,2013-09-01T00:00:00
2013,9,Ghaziabad,0.9141006847222646,False,,ghaziabad,2013-09-01,2013-09-01T00:00:00
2013,9,Gurugram,1.793883760397633,False,,gurugram,2013-09-01,2013-09-01T00:00:00
2013,9,Hapur,0.9838996877272924,False,,hapur,2013-09-01,2013-09-01T00:00:00
2013,9,Jhajjar,1.7027441953619322,False,,jhajjar,2013-09-01,2013-09-01T00:00:00
2013,9,Jind,1.5110246777534484,False,,jind,2013-09-01,2013-09-01T00:00:00
2013,9,Karnal,0.4107062458992004,False,,karnal,2013-09-01,2013-09-01T00:00:00
2013,9,Mahendragarh,2.0769191474077244,True,,mahendragarh,2013-09-01,2013-09-01T00:00:00
2013,9,Meerut,2.7036180309454605,False,,meerut,2013-09-01,2013-09-01T00:00:00
2013,9,Muzaffarnagar,2.5790629677474497,False,,muzaffarnagar,2013-09-01,2013-09-01T00:00:00
2013,9,New Delhi,1.7251742002243795,True,,new delhi,2013-09-01,2013-09-01T00:00:00
2013,9,North Delhi,1.5290297726127835,True,,north delhi,2013-09-01,2013-09-01T00:00:00
2013,9,North East Delhi,0.9205724025766054,False,,north east delhi,2013-09-01,2013-09-01T00:00:00
2013,9,North West Delhi,1.9975865676999087,False,,north west delhi,2013-09-01,2013-09-01T00:00:00
2013,9,Nuh,1.1532616777552498,False,,nuh,2013-09-01,2013-09-01T00:00:00
2013,9,Palwal,1.3151700052122277,False,,palwal,2013-09-01,2013-09-01T00:00:00
2013,9,Panipat,0.8479416514436404,False,,panipat,2013-09-01,2013-09-01T00:00:00
2013,9,Rewari,1.9483876407146448,False,,rewari,2013-09-01,2013-09-01T00:00:00
2013,9,Rohtak,1.8091361105442048,False,,rohtak,2013-09-01,2013-09-01T00:00:00
2013,9,Shahdara,0.917336543649435,True,,shahdara,2013-09-01,2013-09-01T00:00:00
2013,9,Shamli,2.765933445096016,False,,shamli,2013-09-01,2013-09-01T00:00:00
2013,9,Sonipat,1.5271145469612546,False,,sonipat,2013-09-01,2013-09-01T00:00:00
2013,9,South Delhi,1.7251742002243795,True,,south delhi,2013-09-01,2013-09-01T00:00:00
2013,9,South East Delhi,1.6564646400511265,False,,south east delhi,2013-09-01,2013-09-01T00:00:00
2013,9,South West Delhi,1.7483139778797825,True,,south west delhi,2013-09-01,2013-09-01T00:00:00
2013,9,West,1.8501653815309205,True,nearest,west,2013-09-01,2013-09-01T00:00:00
2013,9,West Delhi,1.8501653815309205,True,,west delhi,2013-09-01,2013-09-01T00:00:00
2013,10,Alwar,0.8002330112841821,False,,alwar,2013-10-01,2013-10-01T00:00:00
2013,10,Baghpat,1.896995036111724,False,,baghpat,2013-10-01,2013-10-01T00:00:00
2013,10,Bharatpur,0.3292570844773323,False,,bharatpur,2013-10-01,2013-10-01T00:00:00
2013,10,Bhiwani,1.230120887198756,True,,bhiwani,2013-10-01,2013-10-01T00:00:00
2013,10,Bulandshahr,0.7117989734616331,False,,bulandshahr,2013-10-01,2013-10-01T00:00:00
2013,10,Central Delhi,0.8671551029528342,True,,central delhi,2013-10-01,2013-10-01T00:00:00
2013,10,Charki Dadri,1.3677631545024107,True,,charki dadri,2013-10-01,2013-10-01T00:00:00
2013,10,East Delhi,0.3993754748214957,True,,east delhi,2013-10-01,2013-10-01T00:00:00
2013,10,Faridabad,0.8188022655104438,True,nearest,faridabad,2013-10-01,2013-10-01T00:00:00
2013,10,Gautam Buddha Nagar,0.0179008072422396,False,,gautam buddha nagar,2013-10-01,2013-10-01T00:00:00
2013,10,Ghaziabad,0.6630193879527431,False,,ghaziabad,2013-10-01,2013-10-01T00:00:00
2013,10,Gurugram,1.120398301751383,False,,gurugram,2013-10-01,2013-10-01T00:00:00
2013,10,Hapur,0.2154143318053215,False,,hapur,2013-10-01,2013-10-01T00:00:00
2013,10,Jhajjar,1.1054416781151166,False,,jhajjar,2013-10-01,2013-10-01T00:00:00
2013,10,Jind,0.8228351447370744,False,,jind,2013-10-01,2013-10-01T00:00:00
2013,10,Karnal,0.4221669570092232,False,,karnal,2013-10-01,2013-10-01T00:00:00
2013,10,Mahendragarh,1.2839799547387707,True,,mahendragarh,2013-10-01,2013-10-01T00:00:00
2013,10,Meerut,1.709426600125528,False,,meerut,2013-10-01,2013-10-01T00:00:00
2013,10,Muzaffarnagar,1.821935127459226,False,,muzaffarnagar,2013-10-01,2013-10-01T00:00:00
2013,10,New Delhi,0.8188022655104438,True,,new delhi,2013-10-01,2013-10-01T00:00:00
2013,10,North Delhi,1.1644436484062544,True,,north delhi,2013-10-01,2013-10-01T00:00:00
2013,10,North East Delhi,0.6465203752440791,False,,north east delhi,2013-10-01,2013-10-01T00:00:00
2013,10,North West Delhi,1.4377387043449186,False,,north west delhi,2013-10-01,2013-10-01T00:00:00
2013,10,Nuh,0.7208983334161901,False,,nuh,2013-10-01,2013-10-01T00:00:00
2013,10,Palwal,0.6298597233910714,False,,palwal,2013-10-01,2013-10-01T00:00:00
2013,10,Panipat,0.9150231499825756,False,,panipat,2013-10-01,2013-10-01T00:00:00
2013,10,Rewari,1.7677268981933594,False,,rewari,2013-10-01,2013-10-01T00:00:00
2013,10,Rohtak,1.230120887198756,False,,rohtak,2013-10-01,2013-10-01T00:00:00
2013,10,Shahdara,0.6547698815984111,True,,shahdara,2013-10-01,2013-10-01T00:00:00
2013,10,Shamli,2.1224246178903887,False,,shamli,2013-10-01,2013-10-01T00:00:00
2013,10,Sonipat,1.1779447383778068,False,,sonipat,2013-10-01,2013-10-01T00:00:00
2013,10,South Delhi,0.8188022655104438,True,,south delhi,2013-10-01,2013-10-01T00:00:00
2013,10,South East Delhi,0.5172062292695045,False,,south east delhi,2013-10-01,2013-10-01T00:00:00
2013,10,South West Delhi,1.1129199899332498,True,,south west delhi,2013-10-01,2013-10-01T00:00:00
2013,10,West,1.2715901912300176,True,nearest,west,2013-10-01,2013-10-01T00:00:00
2013,10,West Delhi,1.2715901912300176,True,,west delhi,2013-10-01,2013-10-01T00:00:00
2013,11,Alwar,0.0,False,,alwar,2013-11-01,2013-11-01T00:00:00
2013,11,Baghpat,0.1213861842950185,False,,baghpat,2013-11-01,2013-11-01T00:00:00
2013,11,Bharatpur,0.0,False,,bharatpur,2013-11-01,2013-11-01T00:00:00
2013,11,Bhiwani,0.0,True,,bhiwani,2013-11-01,2013-11-01T00:00:00
2013,11,Bulandshahr,0.0604097376267115,False,,bulandshahr,2013-11-01,2013-11-01T00:00:00
2013,11,Central Delhi,0.003901164068116,True,,central delhi,2013-11-01,2013-11-01T00:00:00
2013,11,Charki Dadri,0.0,True,,charki dadri,2013-11-01,2013-11-01T00:00:00
2013,11,East Delhi,0.0,True,,east delhi,2013-11-01,2013-11-01T00:00:00
2013,11,Faridabad,0.0033530661836266,True,nearest,faridabad,2013-11-01,2013-11-01T00:00:00
2013,11,Gautam Buddha Nagar,0.0,False,,gautam buddha nagar,2013-11-01,2013-11-01T00:00:00
2013,11,Ghaziabad,0.0,False,,ghaziabad,2013-11-01,2013-11-01T00:00:00
2013,11,Gurugram,0.0067061323672533,False,,gurugram,2013-11-01,2013-11-01T00:00:00
2013,11,Hapur,0.0123516842722892,False,,hapur,2013-11-01,2013-11-01T00:00:00
2013,11,Jhajjar,0.0,False,,jhajjar,2013-11-01,2013-11-01T00:00:00
2013,11,Jind,0.0063308676083882,False,,jind,2013-11-01,2013-11-01T00:00:00
2013,11,Karnal,0.0363589227199554,False,,karnal,2013-11-01,2013-11-01T00:00:00
2013,11,Mahendragarh,0.0,True,,mahendragarh,2013-11-01,2013-11-01T00:00:00
2013,11,Meerut,0.0122021026412645,False,,meerut,2013-11-01,2013-11-01T00:00:00
2013,11,Muzaffarnagar,0.0770595649878184,False,,muzaffarnagar,2013-11-01,2013-11-01T00:00:00
2013,11,New Delhi,0.0033530661836266,True,,new delhi,2013-11-01,2013-11-01T00:00:00
2013,11,North Delhi,0.028233457605044,True,,north delhi,2013-11-01,2013-11-01T00:00:00
2013,11,North East Delhi,0.0,False,,north east delhi,2013-11-01,2013-11-01T00:00:00
2013,11,North West Delhi,0.0117034922043482,False,,north west delhi,2013-11-01,2013-11-01T00:00:00
2013,11,Nuh,0.0,False,,nuh,2013-11-01,2013-11-01T00:00:00
2013,11,Palwal,0.0224056283632914,False,,palwal,2013-11-01,2013-11-01T00:00:00
2013,11,Panipat,0.0158358454704284,False,,panipat,2013-11-01,2013-11-01T00:00:00
2013,11,Rewari,0.0,False,,rewari,2013-11-01,2013-11-01T00:00:00
2013,11,Rohtak,0.0,False,,rohtak,2013-11-01,2013-11-01T00:00:00
2013,11,Shahdara,0.0,True,,shahdara,2013-11-01,2013-11-01T00:00:00
2013,11,Shamli,0.1240901549657185,False,,shamli,2013-11-01,2013-11-01T00:00:00
2013,11,Sonipat,0.0080776115258534,False,,sonipat,2013-11-01,2013-11-01T00:00:00
2013,11,South Delhi,0.0033530661836266,True,,south delhi,2013-11-01,2013-11-01T00:00:00
2013,11,South East Delhi,0.0,False,,south east delhi,2013-11-01,2013-11-01T00:00:00
2013,11,South West Delhi,0.0033530661836266,True,,south west delhi,2013-11-01,2013-11-01T00:00:00
2013,11,West,0.0058517461021741,True,nearest,west,2013-11-01,2013-11-01T00:00:00
2013,11,West Delhi,0.0058517461021741,True,,west delhi,2013-11-01,2013-11-01T00:00:00
2013,12,Alwar,0.0,False,,alwar,2013-12-01,2013-12-01T00:00:00
2013,12,Baghpat,0.3055591143427356,False,,baghpat,2013-12-01,2013-12-01T00:00:00
2013,12,Bharatpur,0.0133901757578695,False,,bharatpur,2013-12-01,2013-12-01T00:00:00
2013,12,Bhiwani,0.055767067978459,True,,bhiwani,2013-12-01,2013-12-01T00:00:00
2013,12,Bulandshahr,0.2915367935934373,False,,bulandshahr,2013-12-01,2013-12-01T00:00:00
2013,12,Central Delhi,0.0876172678444974,True,,central delhi,2013-12-01,2013-12-01T00:00:00
2013,12,Charki Dadri,0.0264882277630563,True,,charki dadri,2013-12-01,2013-12-01T00:00:00
2013,12,East Delhi,0.1614633702462719,True,,east delhi,2013-12-01,2013-12-01T00:00:00
2013,12,Faridabad,0.0788422476860784,True,nearest,faridabad,2013-12-01,2013-12-01T00:00:00
2013,12,Gautam Buddha Nagar,0.0312932883539507,False,,gautam buddha nagar,2013-12-01,2013-12-01T00:00:00
2013,12,Ghaziabad,0.3616032235084041,False,,ghaziabad,2013-12-01,2013-12-01T00:00:00
2013,12,Gurugram,0.066190896495696,False,,gurugram,2013-12-01,2013-12-01T00:00:00
2013,12,Hapur,0.3258002986831049,False,,hapur,2013-12-01,2013-12-01T00:00:00
2013,12,Jhajjar,0.0236976153107099,False,,jhajjar,2013-12-01,2013-12-01T00:00:00
2013,12,Jind,0.0483793774920125,False,,jind,2013-12-01,2013-12-01T00:00:00
2013,12,Karnal,0.0632863890740179,False,,karnal,2013-12-01,2013-12-01T00:00:00
2013,12,Mahendragarh,0.0,True,,mahendragarh,2013-12-01,2013-12-01T00:00:00
2013,12,Meerut,0.2559616882954874,False,,meerut,2013-12-01,2013-12-01T00:00:00
2013,12,Muzaffarnagar,0.29145418179612,False,,muzaffarnagar,2013-12-01,2013-12-01T00:00:00
2013,12,New Delhi,0.0788422476860784,True,,new delhi,2013-12-01,2013-12-01T00:00:00
2013,12,North Delhi,0.1908403950833504,True,,north delhi,2013-12-01,2013-12-01T00:00:00
2013,12,North East Delhi,0.0643950854578325,False,,north east delhi,2013-12-01,2013-12-01T00:00:00
2013,12,North West Delhi,0.106963119199199,False,,north west delhi,2013-12-01,2013-12-01T00:00:00
2013,12,Nuh,0.0405333734327746,False,,nuh,2013-12-01,2013-12-01T00:00:00
2013,12,Palwal,0.1404714372850233,False,,palwal,2013-12-01,2013-12-01T00:00:00
2013,12,Panipat,0.1181085417347569,False,,panipat,2013-12-01,2013-12-01T00:00:00
2013,12,Rewari,0.0,False,,rewari,2013-12-01,2013-12-01T00:00:00
2013,12,Rohtak,0.055767067978459,False,,rohtak,2013-12-01,2013-12-01T00:00:00
2013,12,Shahdara,0.2129991544831183,True,,shahdara,2013-12-01,2013-12-01T00:00:00
2013,12,Shamli,0.5823142259351669,False,,shamli,2013-12-01,2013-12-01T00:00:00
2013,12,Sonipat,0.1156814329085811,False,,sonipat,2013-12-01,2013-12-01T00:00:00
2013,12,South Delhi,0.0788422476860784,True,,south delhi,2013-12-01,2013-12-01T00:00:00
2013,12,South East Delhi,0.0914935988764609,False,,south east delhi,2013-12-01,2013-12-01T00:00:00
2013,12,South West Delhi,0.0449442559032029,True,,south west delhi,2013-12-01,2013-12-01T00:00:00
2013,12,West,0.0653303672549544,True,nearest,west,2013-12-01,2013-12-01T00:00:00
2013,12,West Delhi,0.0653303672549544,True,,west delhi,2013-12-01,2013-12-01T00:00:00
2014,1,Alwar,0.3329723841995687,False,,alwar,2014-01-01,2014-01-01T00:00:00
2014,1,Baghpat,1.3397388453445127,False,,baghpat,2014-01-01,2014-01-01T00:00:00
2014,1,Bharatpur,0.586354821199371,False,,bharatpur,2014-01-01,2014-01-01T00:00:00
2014,1,Bhiwani,0.2311840994704154,True,,bhiwani,2014-01-01,2014-01-01T00:00:00
2014,1,Bulandshahr,1.7228821395866334,False,,bulandshahr,2014-01-01,2014-01-01T00:00:00
2014,1,Central Delhi,0.4344519081936087,True,,central delhi,2014-01-01,2014-01-01T00:00:00
2014,1,Charki Dadri,0.1991669139874878,True,,charki dadri,2014-01-01,2014-01-01T00:00:00
2014,1,East Delhi,0.6104928190990161,True,,east delhi,2014-01-01,2014-01-01T00:00:00
2014,1,Faridabad,0.2627695712351029,True,nearest,faridabad,2014-01-01,2014-01-01T00:00:00
2014,1,Gautam Buddha Nagar,0.7767110947639712,False,,gautam buddha nagar,2014-01-01,2014-01-01T00:00:00
2014,1,Ghaziabad,0.7912300555936752,False,,ghaziabad,2014-01-01,2014-01-01T00:00:00
2014,1,Gurugram,0.262001835530804,False,,gurugram,2014-01-01,2014-01-01T00:00:00
2014,1,Hapur,1.0656803404131243,False,,hapur,2014-01-01,2014-01-01T00:00:00
2014,1,Jhajjar,0.2876960471753151,False,,jhajjar,2014-01-01,2014-01-01T00:00:00
2014,1,Jind,0.3172859732181795,False,,jind,2014-01-01,2014-01-01T00:00:00
2014,1,Karnal,1.2611982591690556,False,,karnal,2014-01-01,2014-01-01T00:00:00
2014,1,Mahendragarh,0.2057964897581508,True,,mahendragarh,2014-01-01,2014-01-01T00:00:00
2014,1,Meerut,2.383264363004315,False,,meerut,2014-01-01,2014-01-01T00:00:00
2014,1,Muzaffarnagar,2.027422299668673,False,,muzaffarnagar,2014-01-01,2014-01-01T00:00:00
2014,1,New Delhi,0.2627695712351029,True,,new delhi,2014-01-01,2014-01-01T00:00:00
2014,1,North Delhi,0.8191616052260964,True,,north delhi,2014-01-01,2014-01-01T00:00:00
2014,1,North East Delhi,0.392475797284034,False,,north east delhi,2014-01-01,2014-01-01T00:00:00
2014,1,North West Delhi,0.6473426203573903,False,,north west delhi,2014-01-01,2014-01-01T00:00:00
2014,1,Nuh,0.2564355465032721,False,,nuh,2014-01-01,2014-01-01T00:00:00
2014,1,Palwal,0.9512755048851812,False,,palwal,2014-01-01,2014-01-01T00:00:00
2014,1,Panipat,0.8868363288141066,False,,panipat,2014-01-01,2014-01-01T00:00:00
2014,1,Rewari,0.078620595316733,False,,rewari,2014-01-01,2014-01-01T00:00:00
2014,1,Rohtak,0.2311840994704154,False,,rohtak,2014-01-01,2014-01-01T00:00:00
2014,1,Shahdara,0.5918529264388546,True,,shahdara,2014-01-01,2014-01-01T00:00:00
2014,1,Shamli,1.6740604523689515,False,,shamli,2014-01-01,2014-01-01T00:00:00
2014,1,Sonipat,0.9250207075508692,False,,sonipat,2014-01-01,2014-01-01T00:00:00
2014,1,South Delhi,0.2627695712351029,True,,south delhi,2014-01-01,2014-01-01T00:00:00
2014,1,South East Delhi,0.2635373069394019,False,,south east delhi,2014-01-01,2014-01-01T00:00:00
2014,1,South West Delhi,0.2748489413530595,True,,south west delhi,2014-01-01,2014-01-01T00:00:00
2014,1,West,0.4675193337663527,True,nearest,west,2014-01-01,2014-01-01T00:00:00
2014,1,West Delhi,0.4675193337663527,True,,west delhi,2014-01-01,2014-01-01T00:00:00
2014,2,Alwar,0.2754949162505111,False,,alwar,2014-02-01,2014-02-01T00:00:00
2014,2,Baghpat,1.875474047714046,False,,baghpat,2014-02-01,2014-02-01T00:00:00
2014,2,Bharatpur,0.7020002933485168,False,,bharatpur,2014-02-01,2014-02-01T00:00:00
2014,2,Bhiwani,0.3479519411921501,True,,bhiwani,2014-02-01,2014-02-01T00:00:00
2014,2,Bulandshahr,0.9774982686198892,False,,bulandshahr,2014-02-01,2014-02-01T00:00:00
2014,2,Central Delhi,1.5075972905116422,True,,central delhi,2014-02-01,2014-02-01T00:00:00
2014,2,Charki Dadri,0.3642946483478659,True,,charki dadri,2014-02-01,2014-02-01T00:00:00
2014,2,East Delhi,1.1865494427759022,True,,east delhi,2014-02-01,2014-02-01T00:00:00
2014,2,Faridabad,1.3037787745041507,True,nearest,faridabad,2014-02-01,2014-02-01T00:00:00
2014,2,Gautam Buddha Nagar,0.4776981621980667,False,,gautam buddha nagar,2014-02-01,2014-02-01T00:00:00
2014,2,Ghaziabad,1.4631902767079217,False,,ghaziabad,2014-02-01,2014-02-01T00:00:00
2014,2,Gurugram,0.9887976595865828,False,,gurugram,2014-02-01,2014-02-01T00:00:00
2014,2,Hapur,1.2824472502938338,False,,hapur,2014-02-01,2014-02-01T00:00:00
2014,2,Jhajjar,0.4788918106683663,False,,jhajjar,2014-02-01,2014-02-01T00:00:00
2014,2,Jind,0.789531192609242,False,,jind,2014-02-01,2014-02-01T00:00:00
2014,2,Karnal,1.333836454898119,False,,karnal,2014-02-01,2014-02-01T00:00:00
2014,2,Mahendragarh,0.2707675547167962,True,,mahendragarh,2014-02-01,2014-02-01T00:00:00
2014,2,Meerut,1.6473465391035589,False,,meerut,2014-02-01,2014-02-01T00:00:00
2014,2,Muzaffarnagar,2.470036815851927,False,,muzaffarnagar,2014-02-01,2014-02-01T00:00:00
2014,2,New Delhi,1.3037787745041507,True,,new delhi,2014-02-01,2014-02-01T00:00:00
2014,2,North Delhi,1.531164818647362,True,,north delhi,2014-02-01,2014-02-01T00:00:00
2014,2,North East Delhi,1.328078983085496,False,,north east delhi,2014-02-01,2014-02-01T00:00:00
2014,2,North West Delhi,1.575952999027712,False,,north west delhi,2014-02-01,2014-02-01T00:00:00
2014,2,Nuh,0.5075719198655515,False,,nuh,2014-02-01,2014-02-01T00:00:00
2014,2,Palwal,0.6899705684876868,False,,palwal,2014-02-01,2014-02-01T00:00:00
2014,2,Panipat,1.5700077031339918,False,,panipat,2014-02-01,2014-02-01T00:00:00
2014,2,Rewari,0.2660401931830815,False,,rewari,2014-02-01,2014-02-01T00:00:00
2014,2,Rohtak,0.3479519411921501,False,,rohtak,2014-02-01,2014-02-01T00:00:00
2014,2,Shahdara,1.3956346298967088,True,,shahdara,2014-02-01,2014-02-01T00:00:00
2014,2,Shamli,2.663069358893804,False,,shamli,2014-02-01,2014-02-01T00:00:00
2014,2,Sonipat,1.4131277867016336,False,,sonipat,2014-02-01,2014-02-01T00:00:00
2014,2,South Delhi,1.3037787745041507,True,,south delhi,2014-02-01,2014-02-01T00:00:00
2014,2,South East Delhi,1.6187598894217186,False,,south east delhi,2014-02-01,2014-02-01T00:00:00
2014,2,South West Delhi,0.7338447351274746,True,,south west delhi,2014-02-01,2014-02-01T00:00:00
2014,2,West,1.0274224048480392,True,nearest,west,2014-02-01,2014-02-01T00:00:00
2014,2,West Delhi,1.0274224048480392,True,,west delhi,2014-02-01,2014-02-01T00:00:00
2014,3,Alwar,0.438832182763359,False,,alwar,2014-03-01,2014-03-01T00:00:00
2014,3,Baghpat,0.8659478242118512,False,,baghpat,2014-03-01,2014-03-01T00:00:00
2014,3,Bharatpur,0.7309157079265963,False,,bharatpur,2014-03-01,2014-03-01T00:00:00
2014,3,Bhiwani,0.9581933028755648,True,,bhiwani,2014-03-01,2014-03-01T00:00:00
2014,3,Bulandshahr,1.367064761698887,False,,bulandshahr,2014-03-01,2014-03-01T00:00:00
2014,3,Central Delhi,1.460531690909017,True,,central delhi,2014-03-01,2014-03-01T00:00:00
2014,3,Charki Dadri,1.3656395240336334,True,,charki dadri,2014-03-01,2014-03-01T00:00:00
2014,3,East Delhi,1.4017232791070018,True,,east delhi,2014-03-01,2014-03-01T00:00:00
2014,3,Faridabad,1.6005004031523582,True,nearest,faridabad,2014-03-01,2014-03-01T00:00:00
2014,3,Gautam Buddha Nagar,0.5405735628258798,False,,gautam buddha nagar,2014-03-01,2014-03-01T00:00:00
2014,3,Ghaziabad,1.404464207349285,False,,ghaziabad,2014-03-01,2014-03-01T00:00:00
2014,3,Gurugram,0.9408687391588764,False,,gurugram,2014-03-01,2014-03-01T00:00:00
2014,3,Hapur,1.4393579214811325,False,,hapur,2014-03-01,2014-03-01T00:00:00
2014,3,Jhajjar,1.4471194609518974,False,,jhajjar,2014-03-01,2014-03-01T00:00:00
2014,3,Jind,1.001366155161973,False,,jind,2014-03-01,2014-03-01T00:00:00
2014,3,Karnal,1.47927624371744,False,,karnal,2014-03-01,2014-03-01T00:00:00
2014,3,Mahendragarh,1.0652189955183986,True,,mahendragarh,2014-03-01,2014-03-01T00:00:00
2014,3,Meerut,1.340918672565491,False,,meerut,2014-03-01,2014-03-01T00:00:00
2014,3,Muzaffarnagar,0.8760418292255171,False,,muzaffarnagar,2014-03-01,2014-03-01T00:00:00
2014,3,New Delhi,1.6005004031523582,True,,new delhi,2014-03-01,2014-03-01T00:00:00
2014,3,North Delhi,1.1633884706884945,True,,north delhi,2014-03-01,2014-03-01T00:00:00
2014,3,North East Delhi,0.9022765207675196,False,,north east delhi,2014-03-01,2014-03-01T00:00:00
2014,3,North West Delhi,1.2191864848136902,False,,north west delhi,2014-03-01,2014-03-01T00:00:00
2014,3,Nuh,0.8649968312632653,False,,nuh,2014-03-01,2014-03-01T00:00:00
2014,3,Palwal,1.2270616500848723,False,,palwal,2014-03-01,2014-03-01T00:00:00
2014,3,Panipat,1.518630414239822,False,,panipat,2014-03-01,2014-03-01T00:00:00
2014,3,Rewari,1.6916058082734384,False,,rewari,2014-03-01,2014-03-01T00:00:00
2014,3,Rohtak,0.9581933028755648,False,,rohtak,2014-03-01,2014-03-01T00:00:00
2014,3,Shahdara,1.1533703640584023,True,,shahdara,2014-03-01,2014-03-01T00:00:00
2014,3,Shamli,0.7990860093024469,False,,shamli,2014-03-01,2014-03-01T00:00:00
2014,3,Sonipat,1.4250673163001255,False,,sonipat,2014-03-01,2014-03-01T00:00:00
2014,3,South Delhi,1.6005004031523582,True,,south delhi,2014-03-01,2014-03-01T00:00:00
2014,3,South East Delhi,2.26013206714584,False,,south east delhi,2014-03-01,2014-03-01T00:00:00
2014,3,South West Delhi,1.1939941000553869,True,,south west delhi,2014-03-01,2014-03-01T00:00:00
2014,3,West,1.3331529728827938,True,nearest,west,2014-03-01,2014-03-01T00:00:00
