DISTRICT_NAME,State,AQI,YEAR,MONTH,TIME,TIME_ISO,DISTRICT_NAME_clean
Bharatpur,Rajasthan,183.18,2024,4,2024-04-01,2024-04-01T00:00:00,bharatpur
Bhiwani,Haryana,130.83,2024,4,2024-04-01,2024-04-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,132.34,2024,4,2024-04-01,2024-04-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,188.0,2024,4,2024-04-01,2024-04-01T00:00:00,central delhi
Charki Dadri,Haryana,154.43,2024,4,2024-04-01,2024-04-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,160.64,2024,4,2024-04-01,2024-04-01T00:00:00,east delhi
Faridabad,Haryana,197.3,2024,4,2024-04-01,2024-04-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,216.23,2024,4,2024-04-01,2024-04-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,157.97,2024,4,2024-04-01,2024-04-01T00:00:00,ghaziabad
Gurugram,Haryana,235.0,2024,4,2024-04-01,2024-04-01T00:00:00,gurugram
Hapur,UttarPradesh,111.88,2024,4,2024-04-01,2024-04-01T00:00:00,hapur
Jhajjar,Haryana,,2024,4,2024-04-01,2024-04-01T00:00:00,jhajjar
Jind,Haryana,85.5,2024,4,2024-04-01,2024-04-01T00:00:00,jind
Karnal,Haryana,94.6,2024,4,2024-04-01,2024-04-01T00:00:00,karnal
Mahendragarh,Haryana,,2024,4,2024-04-01,2024-04-01T00:00:00,mahendragarh
Meerut,UttarPradesh,134.8,2024,4,2024-04-01,2024-04-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,174.77,2024,4,2024-04-01,2024-04-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,132.77,2024,4,2024-04-01,2024-04-01T00:00:00,new delhi
North Delhi,NCTofDelhi,154.71,2024,4,2024-04-01,2024-04-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,148.34,2024,4,2024-04-01,2024-04-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,181.73,2024,4,2024-04-01,2024-04-01T00:00:00,north west delhi
Nuh,Haryana,,2024,4,2024-04-01,2024-04-01T00:00:00,nuh
Palwal,Haryana,111.24,2024,4,2024-04-01,2024-04-01T00:00:00,palwal
Panipat,Haryana,91.58,2024,4,2024-04-01,2024-04-01T00:00:00,panipat
Rewari,Haryana,,2024,4,2024-04-01,2024-04-01T00:00:00,rewari
Rohtak,Haryana,130.8,2024,4,2024-04-01,2024-04-01T00:00:00,rohtak
Shahdara,NCTofDelhi,183.45,2024,4,2024-04-01,2024-04-01T00:00:00,shahdara
Shamli,UttarPradesh,,2024,4,2024-04-01,2024-04-01T00:00:00,shamli
Sonipat,Haryana,99.67,2024,4,2024-04-01,2024-04-01T00:00:00,sonipat
South Delhi,NCTofDelhi,149.38,2024,4,2024-04-01,2024-04-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,158.13,2024,4,2024-04-01,2024-04-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,162.75,2024,4,2024-04-01,2024-04-01T00:00:00,south west delhi
West,NCTofDelhi,183.4,2024,4,2024-04-01,2024-04-01T00:00:00,west delhi
West Delhi,NCTofDelhi,191.44,2024,4,2024-04-01,2024-04-01T00:00:00,west delhi
Alwar,Rajasthan,99.94,2024,5,2024-05-01,2024-05-01T00:00:00,alwar
Baghpat,UttarPradesh,196.26,2024,5,2024-05-01,2024-05-01T00:00:00,baghpat
Bharatpur,Rajasthan,186.97,2024,5,2024-05-01,2024-05-01T00:00:00,bharatpur
Bhiwani,Haryana,164.74,2024,5,2024-05-01,2024-05-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,148.97,2024,5,2024-05-01,2024-05-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,253.33,2024,5,2024-05-01,2024-05-01T00:00:00,central delhi
Charki Dadri,Haryana,162.87,2024,5,2024-05-01,2024-05-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,207.27,2024,5,2024-05-01,2024-05-01T00:00:00,east delhi
Faridabad,Haryana,235.9,2024,5,2024-05-01,2024-05-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,262.58,2024,5,2024-05-01,2024-05-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,191.74,2024,5,2024-05-01,2024-05-01T00:00:00,ghaziabad
Gurugram,Haryana,219.77,2024,5,2024-05-01,2024-05-01T00:00:00,gurugram
Hapur,UttarPradesh,133.73,2024,5,2024-05-01,2024-05-01T00:00:00,hapur
Jhajjar,Haryana,,2024,5,2024-05-01,2024-05-01T00:00:00,jhajjar
Jind,Haryana,124.93,2024,5,2024-05-01,2024-05-01T00:00:00,jind
Karnal,Haryana,130.23,2024,5,2024-05-01,2024-05-01T00:00:00,karnal
Mahendragarh,Haryana,,2024,5,2024-05-01,2024-05-01T00:00:00,mahendragarh
Meerut,UttarPradesh,182.65,2024,5,2024-05-01,2024-05-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,221.31,2024,5,2024-05-01,2024-05-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,171.02,2024,5,2024-05-01,2024-05-01T00:00:00,new delhi
North Delhi,NCTofDelhi,205.96,2024,5,2024-05-01,2024-05-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,167.23,2024,5,2024-05-01,2024-05-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,220.73,2024,5,2024-05-01,2024-05-01T00:00:00,north west delhi
Nuh,Haryana,,2024,5,2024-05-01,2024-05-01T00:00:00,nuh
Palwal,Haryana,116.33,2024,5,2024-05-01,2024-05-01T00:00:00,palwal
Panipat,Haryana,116.2,2024,5,2024-05-01,2024-05-01T00:00:00,panipat
Rewari,Haryana,,2024,5,2024-05-01,2024-05-01T00:00:00,rewari
Rohtak,Haryana,160.1,2024,5,2024-05-01,2024-05-01T00:00:00,rohtak
Shahdara,NCTofDelhi,215.43,2024,5,2024-05-01,2024-05-01T00:00:00,shahdara
Shamli,UttarPradesh,,2024,5,2024-05-01,2024-05-01T00:00:00,shamli
Sonipat,Haryana,116.0,2024,5,2024-05-01,2024-05-01T00:00:00,sonipat
South Delhi,NCTofDelhi,174.95,2024,5,2024-05-01,2024-05-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,190.99,2024,5,2024-05-01,2024-05-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,187.34,2024,5,2024-05-01,2024-05-01T00:00:00,south west delhi
West,NCTofDelhi,224.03,2024,5,2024-05-01,2024-05-01T00:00:00,west delhi
West Delhi,NCTofDelhi,229.73,2024,5,2024-05-01,2024-05-01T00:00:00,west delhi
Alwar,Rajasthan,91.39,2024,6,2024-06-01,2024-06-01T00:00:00,alwar
Baghpat,UttarPradesh,161.62,2024,6,2024-06-01,2024-06-01T00:00:00,baghpat
Bharatpur,Rajasthan,113.7,2024,6,2024-06-01,2024-06-01T00:00:00,bharatpur
Bhiwani,Haryana,105.96,2024,6,2024-06-01,2024-06-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,135.47,2024,6,2024-06-01,2024-06-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,270.58,2024,6,2024-06-01,2024-06-01T00:00:00,central delhi
Charki Dadri,Haryana,174.08,2024,6,2024-06-01,2024-06-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,165.49,2024,6,2024-06-01,2024-06-01T00:00:00,east delhi
Faridabad,Haryana,174.5,2024,6,2024-06-01,2024-06-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,221.43,2024,6,2024-06-01,2024-06-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,167.1,2024,6,2024-06-01,2024-06-01T00:00:00,ghaziabad
Gurugram,Haryana,177.13,2024,6,2024-06-01,2024-06-01T00:00:00,gurugram
Hapur,UttarPradesh,111.48,2024,6,2024-06-01,2024-06-01T00:00:00,hapur
Jhajjar,Haryana,,2024,6,2024-06-01,2024-06-01T00:00:00,jhajjar
Jind,Haryana,121.76,2024,6,2024-06-01,2024-06-01T00:00:00,jind
Karnal,Haryana,100.83,2024,6,2024-06-01,2024-06-01T00:00:00,karnal
Mahendragarh,Haryana,,2024,6,2024-06-01,2024-06-01T00:00:00,mahendragarh
Meerut,UttarPradesh,144.9,2024,6,2024-06-01,2024-06-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,186.67,2024,6,2024-06-01,2024-06-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,126.5,2024,6,2024-06-01,2024-06-01T00:00:00,new delhi
North Delhi,NCTofDelhi,157.8,2024,6,2024-06-01,2024-06-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,142.8,2024,6,2024-06-01,2024-06-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,167.97,2024,6,2024-06-01,2024-06-01T00:00:00,north west delhi
Nuh,Haryana,,2024,6,2024-06-01,2024-06-01T00:00:00,nuh
Palwal,Haryana,98.29,2024,6,2024-06-01,2024-06-01T00:00:00,palwal
Panipat,Haryana,138.81,2024,6,2024-06-01,2024-06-01T00:00:00,panipat
Rewari,Haryana,,2024,6,2024-06-01,2024-06-01T00:00:00,rewari
Rohtak,Haryana,223.7,2024,6,2024-06-01,2024-06-01T00:00:00,rohtak
Shahdara,NCTofDelhi,182.17,2024,6,2024-06-01,2024-06-01T00:00:00,shahdara
Shamli,UttarPradesh,,2024,6,2024-06-01,2024-06-01T00:00:00,shamli
Sonipat,Haryana,121.18,2024,6,2024-06-01,2024-06-01T00:00:00,sonipat
South Delhi,NCTofDelhi,147.27,2024,6,2024-06-01,2024-06-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,142.14,2024,6,2024-06-01,2024-06-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,138.37,2024,6,2024-06-01,2024-06-01T00:00:00,south west delhi
West,NCTofDelhi,179.13,2024,6,2024-06-01,2024-06-01T00:00:00,west delhi
West Delhi,NCTofDelhi,185.17,2024,6,2024-06-01,2024-06-01T00:00:00,west delhi
Alwar,Rajasthan,69.94,2024,7,2024-07-01,2024-07-01T00:00:00,alwar
Baghpat,UttarPradesh,79.29,2024,7,2024-07-01,2024-07-01T00:00:00,baghpat
Bharatpur,Rajasthan,59.81,2024,7,2024-07-01,2024-07-01T00:00:00,bharatpur
Bhiwani,Haryana,63.72,2024,7,2024-07-01,2024-07-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,68.68,2024,7,2024-07-01,2024-07-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,96.2,2024,7,2024-07-01,2024-07-01T00:00:00,central delhi
Charki Dadri,Haryana,83.41,2024,7,2024-07-01,2024-07-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,87.46,2024,7,2024-07-01,2024-07-01T00:00:00,east delhi
Faridabad,Haryana,115.16,2024,7,2024-07-01,2024-07-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,133.16,2024,7,2024-07-01,2024-07-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,92.29,2024,7,2024-07-01,2024-07-01T00:00:00,ghaziabad
Gurugram,Haryana,109.19,2024,7,2024-07-01,2024-07-01T00:00:00,gurugram
Hapur,UttarPradesh,64.27,2024,7,2024-07-01,2024-07-01T00:00:00,hapur
Jhajjar,Haryana,,2024,7,2024-07-01,2024-07-01T00:00:00,jhajjar
Jind,Haryana,92.12,2024,7,2024-07-01,2024-07-01T00:00:00,jind
Karnal,Haryana,49.43,2024,7,2024-07-01,2024-07-01T00:00:00,karnal
Mahendragarh,Haryana,,2024,7,2024-07-01,2024-07-01T00:00:00,mahendragarh
Meerut,UttarPradesh,64.55,2024,7,2024-07-01,2024-07-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,103.96,2024,7,2024-07-01,2024-07-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,73.22,2024,7,2024-07-01,2024-07-01T00:00:00,new delhi
North Delhi,NCTofDelhi,86.09,2024,7,2024-07-01,2024-07-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,90.06,2024,7,2024-07-01,2024-07-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,96.13,2024,7,2024-07-01,2024-07-01T00:00:00,north west delhi
Nuh,Haryana,,2024,7,2024-07-01,2024-07-01T00:00:00,nuh
Palwal,Haryana,61.67,2024,7,2024-07-01,2024-07-01T00:00:00,palwal
Panipat,Haryana,75.72,2024,7,2024-07-01,2024-07-01T00:00:00,panipat
Rewari,Haryana,,2024,7,2024-07-01,2024-07-01T00:00:00,rewari
Rohtak,Haryana,95.64,2024,7,2024-07-01,2024-07-01T00:00:00,rohtak
Shahdara,NCTofDelhi,100.56,2024,7,2024-07-01,2024-07-01T00:00:00,shahdara
Shamli,UttarPradesh,,2024,7,2024-07-01,2024-07-01T00:00:00,shamli
Sonipat,Haryana,54.09,2024,7,2024-07-01,2024-07-01T00:00:00,sonipat
South Delhi,NCTofDelhi,77.61,2024,7,2024-07-01,2024-07-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,73.96,2024,7,2024-07-01,2024-07-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,77.93,2024,7,2024-07-01,2024-07-01T00:00:00,south west delhi
West,NCTofDelhi,96.06,2024,7,2024-07-01,2024-07-01T00:00:00,west delhi
West Delhi,NCTofDelhi,106.2,2024,7,2024-07-01,2024-07-01T00:00:00,west delhi
Alwar,Rajasthan,50.65,2024,8,2024-08-01,2024-08-01T00:00:00,alwar
Baghpat,UttarPradesh,51.4,2024,8,2024-08-01,2024-08-01T00:00:00,baghpat
Bharatpur,Rajasthan,34.72,2024,8,2024-08-01,2024-08-01T00:00:00,bharatpur
Bhiwani,Haryana,66.39,2024,8,2024-08-01,2024-08-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,47.0,2024,8,2024-08-01,2024-08-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,78.36,2024,8,2024-08-01,2024-08-01T00:00:00,central delhi
Charki Dadri,Haryana,45.48,2024,8,2024-08-01,2024-08-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,67.56,2024,8,2024-08-01,2024-08-01T00:00:00,east delhi
Faridabad,Haryana,69.35,2024,8,2024-08-01,2024-08-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,98.77,2024,8,2024-08-01,2024-08-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,66.03,2024,8,2024-08-01,2024-08-01T00:00:00,ghaziabad
Gurugram,Haryana,92.4,2024,8,2024-08-01,2024-08-01T00:00:00,gurugram
Hapur,UttarPradesh,46.55,2024,8,2024-08-01,2024-08-01T00:00:00,hapur
Jhajjar,Haryana,,2024,8,2024-08-01,2024-08-01T00:00:00,jhajjar
Jind,Haryana,78.9,2024,8,2024-08-01,2024-08-01T00:00:00,jind
Karnal,Haryana,46.03,2024,8,2024-08-01,2024-08-01T00:00:00,karnal
Mahendragarh,Haryana,,2024,8,2024-08-01,2024-08-01T00:00:00,mahendragarh
Meerut,UttarPradesh,53.52,2024,8,2024-08-01,2024-08-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,69.32,2024,8,2024-08-01,2024-08-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,56.69,2024,8,2024-08-01,2024-08-01T00:00:00,new delhi
North Delhi,NCTofDelhi,66.24,2024,8,2024-08-01,2024-08-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,70.14,2024,8,2024-08-01,2024-08-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,74.31,2024,8,2024-08-01,2024-08-01T00:00:00,north west delhi
Nuh,Haryana,,2024,8,2024-08-01,2024-08-01T00:00:00,nuh
Palwal,Haryana,55.0,2024,8,2024-08-01,2024-08-01T00:00:00,palwal
Panipat,Haryana,76.52,2024,8,2024-08-01,2024-08-01T00:00:00,panipat
Rewari,Haryana,,2024,8,2024-08-01,2024-08-01T00:00:00,rewari
Rohtak,Haryana,57.1,2024,8,2024-08-01,2024-08-01T00:00:00,rohtak
Shahdara,NCTofDelhi,84.04,2024,8,2024-08-01,2024-08-01T00:00:00,shahdara
Shamli,UttarPradesh,,2024,8,2024-08-01,2024-08-01T00:00:00,shamli
Sonipat,Haryana,61.52,2024,8,2024-08-01,2024-08-01T00:00:00,sonipat
South Delhi,NCTofDelhi,59.83,2024,8,2024-08-01,2024-08-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,46.26,2024,8,2024-08-01,2024-08-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,55.93,2024,8,2024-08-01,2024-08-01T00:00:00,south west delhi
West,NCTofDelhi,72.16,2024,8,2024-08-01,2024-08-01T00:00:00,west delhi
West Delhi,NCTofDelhi,73.22,2024,8,2024-08-01,2024-08-01T00:00:00,west delhi
Alwar,Rajasthan,53.7,2024,9,2024-09-01,2024-09-01T00:00:00,alwar
Baghpat,UttarPradesh,78.13,2024,9,2024-09-01,2024-09-01T00:00:00,baghpat
Bharatpur,Rajasthan,44.07,2024,9,2024-09-01,2024-09-01T00:00:00,bharatpur
Bhiwani,Haryana,76.0,2024,9,2024-09-01,2024-09-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,67.75,2024,9,2024-09-01,2024-09-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,102.09,2024,9,2024-09-01,2024-09-01T00:00:00,central delhi
Charki Dadri,Haryana,81.9,2024,9,2024-09-01,2024-09-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,97.96,2024,9,2024-09-01,2024-09-01T00:00:00,east delhi
Faridabad,Haryana,72.67,2024,9,2024-09-01,2024-09-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,131.07,2024,9,2024-09-01,2024-09-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,112.63,2024,9,2024-09-01,2024-09-01T00:00:00,ghaziabad
Gurugram,Haryana,91.07,2024,9,2024-09-01,2024-09-01T00:00:00,gurugram
Hapur,UttarPradesh,71.8,2024,9,2024-09-01,2024-09-01T00:00:00,hapur
Jhajjar,Haryana,,2024,9,2024-09-01,2024-09-01T00:00:00,jhajjar
Jind,Haryana,78.31,2024,9,2024-09-01,2024-09-01T00:00:00,jind
Karnal,Haryana,64.83,2024,9,2024-09-01,2024-09-01T00:00:00,karnal
Mahendragarh,Haryana,,2024,9,2024-09-01,2024-09-01T00:00:00,mahendragarh
Meerut,UttarPradesh,79.6,2024,9,2024-09-01,2024-09-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,90.62,2024,9,2024-09-01,2024-09-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,73.98,2024,9,2024-09-01,2024-09-01T00:00:00,new delhi
North Delhi,NCTofDelhi,87.44,2024,9,2024-09-01,2024-09-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,88.56,2024,9,2024-09-01,2024-09-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,103.29,2024,9,2024-09-01,2024-09-01T00:00:00,north west delhi
Nuh,Haryana,,2024,9,2024-09-01,2024-09-01T00:00:00,nuh
Palwal,Haryana,53.75,2024,9,2024-09-01,2024-09-01T00:00:00,palwal
Panipat,Haryana,77.1,2024,9,2024-09-01,2024-09-01T00:00:00,panipat
Rewari,Haryana,,2024,9,2024-09-01,2024-09-01T00:00:00,rewari
Rohtak,Haryana,75.43,2024,9,2024-09-01,2024-09-01T00:00:00,rohtak
Shahdara,NCTofDelhi,118.14,2024,9,2024-09-01,2024-09-01T00:00:00,shahdara
Shamli,UttarPradesh,,2024,9,2024-09-01,2024-09-01T00:00:00,shamli
Sonipat,Haryana,64.95,2024,9,2024-09-01,2024-09-01T00:00:00,sonipat
South Delhi,NCTofDelhi,83.08,2024,9,2024-09-01,2024-09-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,51.16,2024,9,2024-09-01,2024-09-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,79.6,2024,9,2024-09-01,2024-09-01T00:00:00,south west delhi
West,NCTofDelhi,105.1,2024,9,2024-09-01,2024-09-01T00:00:00,west delhi
West Delhi,NCTofDelhi,116.49,2024,9,2024-09-01,2024-09-01T00:00:00,west delhi
Alwar,Rajasthan,84.83,2024,10,2024-10-01,2024-10-01T00:00:00,alwar
Baghpat,UttarPradesh,176.68,2024,10,2024-10-01,2024-10-01T00:00:00,baghpat
Bharatpur,Rajasthan,118.97,2024,10,2024-10-01,2024-10-01T00:00:00,bharatpur
Bhiwani,Haryana,171.19,2024,10,2024-10-01,2024-10-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,174.52,2024,10,2024-10-01,2024-10-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,173.25,2024,10,2024-10-01,2024-10-01T00:00:00,central delhi
Charki Dadri,Haryana,177.81,2024,10,2024-10-01,2024-10-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,218.45,2024,10,2024-10-01,2024-10-01T00:00:00,east delhi
Faridabad,Haryana,148.26,2024,10,2024-10-01,2024-10-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,201.52,2024,10,2024-10-01,2024-10-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,224.48,2024,10,2024-10-01,2024-10-01T00:00:00,ghaziabad
Gurugram,Haryana,165.06,2024,10,2024-10-01,2024-10-01T00:00:00,gurugram
Hapur,UttarPradesh,211.42,2024,10,2024-10-01,2024-10-01T00:00:00,hapur
Jhajjar,Haryana,,2024,10,2024-10-01,2024-10-01T00:00:00,jhajjar
Jind,Haryana,159.11,2024,10,2024-10-01,2024-10-01T00:00:00,jind
Karnal,Haryana,131.87,2024,10,2024-10-01,2024-10-01T00:00:00,karnal
Mahendragarh,Haryana,,2024,10,2024-10-01,2024-10-01T00:00:00,mahendragarh
Meerut,UttarPradesh,191.84,2024,10,2024-10-01,2024-10-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,206.43,2024,10,2024-10-01,2024-10-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,175.39,2024,10,2024-10-01,2024-10-01T00:00:00,new delhi
North Delhi,NCTofDelhi,204.53,2024,10,2024-10-01,2024-10-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,191.94,2024,10,2024-10-01,2024-10-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,218.97,2024,10,2024-10-01,2024-10-01T00:00:00,north west delhi
Nuh,Haryana,,2024,10,2024-10-01,2024-10-01T00:00:00,nuh
Palwal,Haryana,90.37,2024,10,2024-10-01,2024-10-01T00:00:00,palwal
Panipat,Haryana,135.48,2024,10,2024-10-01,2024-10-01T00:00:00,panipat
Rewari,Haryana,,2024,10,2024-10-01,2024-10-01T00:00:00,rewari
Rohtak,Haryana,128.14,2024,10,2024-10-01,2024-10-01T00:00:00,rohtak
Shahdara,NCTofDelhi,274.38,2024,10,2024-10-01,2024-10-01T00:00:00,shahdara
Shamli,UttarPradesh,,2024,10,2024-10-01,2024-10-01T00:00:00,shamli
Sonipat,Haryana,180.05,2024,10,2024-10-01,2024-10-01T00:00:00,sonipat
South Delhi,NCTofDelhi,183.13,2024,10,2024-10-01,2024-10-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,147.44,2024,10,2024-10-01,2024-10-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,188.0,2024,10,2024-10-01,2024-10-01T00:00:00,south west delhi
West,NCTofDelhi,234.0,2024,10,2024-10-01,2024-10-01T00:00:00,west delhi
West Delhi,NCTofDelhi,229.52,2024,10,2024-10-01,2024-10-01T00:00:00,west delhi
Alwar,Rajasthan,122.14,2024,11,2024-11-01,2024-11-01T00:00:00,alwar
Baghpat,UttarPradesh,243.61,2024,11,2024-11-01,2024-11-01T00:00:00,baghpat
Bharatpur,Rajasthan,184.33,2024,11,2024-11-01,2024-11-01T00:00:00,bharatpur
Bhiwani,Haryana,267.9,2024,11,2024-11-01,2024-11-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,244.33,2024,11,2024-11-01,2024-11-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,281.15,2024,11,2024-11-01,2024-11-01T00:00:00,central delhi
Charki Dadri,Haryana,255.79,2024,11,2024-11-01,2024-11-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,356.59,2024,11,2024-11-01,2024-11-01T00:00:00,east delhi
Faridabad,Haryana,238.0,2024,11,2024-11-01,2024-11-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,282.2,2024,11,2024-11-01,2024-11-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,300.8,2024,11,2024-11-01,2024-11-01T00:00:00,ghaziabad
Gurugram,Haryana,292.57,2024,11,2024-11-01,2024-11-01T00:00:00,gurugram
Hapur,UttarPradesh,288.9,2024,11,2024-11-01,2024-11-01T00:00:00,hapur
Jhajjar,Haryana,,2024,11,2024-11-01,2024-11-01T00:00:00,jhajjar
Jind,Haryana,279.0,2024,11,2024-11-01,2024-11-01T00:00:00,jind
Karnal,Haryana,197.0,2024,11,2024-11-01,2024-11-01T00:00:00,karnal
Mahendragarh,Haryana,,2024,11,2024-11-01,2024-11-01T00:00:00,mahendragarh
Meerut,UttarPradesh,253.8,2024,11,2024-11-01,2024-11-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,250.5,2024,11,2024-11-01,2024-11-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,308.52,2024,11,2024-11-01,2024-11-01T00:00:00,new delhi
North Delhi,NCTofDelhi,326.35,2024,11,2024-11-01,2024-11-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,322.29,2024,11,2024-11-01,2024-11-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,361.35,2024,11,2024-11-01,2024-11-01T00:00:00,north west delhi
Nuh,Haryana,,2024,11,2024-11-01,2024-11-01T00:00:00,nuh
Palwal,Haryana,133.79,2024,11,2024-11-01,2024-11-01T00:00:00,palwal
Panipat,Haryana,232.75,2024,11,2024-11-01,2024-11-01T00:00:00,panipat
Rewari,Haryana,,2024,11,2024-11-01,2024-11-01T00:00:00,rewari
Rohtak,Haryana,249.6,2024,11,2024-11-01,2024-11-01T00:00:00,rohtak
Shahdara,NCTofDelhi,362.85,2024,11,2024-11-01,2024-11-01T00:00:00,shahdara
Shamli,UttarPradesh,,2024,11,2024-11-01,2024-11-01T00:00:00,shamli
Sonipat,Haryana,302.44,2024,11,2024-11-01,2024-11-01T00:00:00,sonipat
South Delhi,NCTofDelhi,306.6,2024,11,2024-11-01,2024-11-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,310.83,2024,11,2024-11-01,2024-11-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,324.91,2024,11,2024-11-01,2024-11-01T00:00:00,south west delhi
West,NCTofDelhi,374.23,2024,11,2024-11-01,2024-11-01T00:00:00,west delhi
West Delhi,NCTofDelhi,363.88,2024,11,2024-11-01,2024-11-01T00:00:00,west delhi
Alwar,Rajasthan,99.42,2024,12,2024-12-01,2024-12-01T00:00:00,alwar
Baghpat,UttarPradesh,134.93,2024,12,2024-12-01,2024-12-01T00:00:00,baghpat
Bharatpur,Rajasthan,128.65,2024,12,2024-12-01,2024-12-01T00:00:00,bharatpur
Bhiwani,Haryana,159.35,2024,12,2024-12-01,2024-12-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,172.71,2024,12,2024-12-01,2024-12-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,191.65,2024,12,2024-12-01,2024-12-01T00:00:00,central delhi
Charki Dadri,Haryana,188.93,2024,12,2024-12-01,2024-12-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,278.62,2024,12,2024-12-01,2024-12-01T00:00:00,east delhi
