id,date,state_name,state_code,district_name,district_code,station_name,latitude,longitude,basin,sub_basin,source,currentlevel,level_diff
413101,2016-05-14,Rajasthan,8,Bharatpur,91,Indroli,27.63333,77.28333,Ganga,Yamuna Middle,CGWB,12.33,1.58
413102,2016-08-24,Rajasthan,8,Bharatpur,91,Indroli,27.63333,77.28333,Ganga,Yamuna Middle,CGWB,5.8,-6.53
413103,2016-11-04,Rajasthan,8,Bharatpur,91,Indroli,27.63333,77.28333,Ganga,Yamuna Middle,CGWB,10.5,4.7
413104,2017-05-14,Rajasthan,8,Bharatpur,91,Indroli,27.63333,77.28333,Ganga,Yamuna Middle,CGWB,11.49,0.99
413105,2017-08-24,Rajasthan,8,Bharatpur,91,Indroli,27.63333,77.28333,Ganga,Yamuna Middle,CGWB,13.1,1.61
413106,2017-11-04,Rajasthan,8,Bharatpur,91,Indroli,27.63333,77.28333,Ganga,Yamuna Middle,CGWB,12.45,-0.65
413107,2018-01-09,Rajasthan,8,Bharatpur,91,Indroli,27.63333,77.28333,Ganga,Yamuna Middle,CGWB,12.65,0.2
413108,2018-05-29,Rajasthan,8,Bharatpur,91,Indroli,27.63333,77.28333,Ganga,Yamuna Middle,CGWB,12.4,-0.25
413109,2013-01-04,Rajasthan,8,Bharatpur,91,JHANTLI,27.60833,77.07083,Ganga,Yamuna Middle,CGWB,4.6,-4.06
413110,2013-05-14,Rajasthan,8,Bharatpur,91,JHANTLI,27.60833,77.07083,Ganga,Yamuna Middle,CGWB,6.76,2.16
413111,2013-08-24,Rajasthan,8,Bharatpur,91,JHANTLI,27.60833,77.07083,Ganga,Yamuna Middle,CGWB,8.4,1.64
413112,2014-01-04,Rajasthan,8,Bharatpur,91,JHANTLI,27.60833,77.07083,Ganga,Yamuna Middle,CGWB,7.08,-1.32
413113,2014-05-14,Rajasthan,8,Bharatpur,91,JHANTLI,27.60833,77.07083,Ganga,Yamuna Middle,CGWB,7.0,-0.08
413114,2014-08-24,Rajasthan,8,Bharatpur,91,JHANTLI,27.60833,77.07083,Ganga,Yamuna Middle,CGWB,6.3,-0.7
413115,2014-11-04,Rajasthan,8,Bharatpur,91,JHANTLI,27.60833,77.07083,Ganga,Yamuna Middle,CGWB,7.3,1.0
413116,2013-01-04,Rajasthan,8,Bharatpur,91,DEEG1,27.46667,77.33333,Ganga,Yamuna Middle,CGWB,6.46,-0.66
413117,2013-05-14,Rajasthan,8,Bharatpur,91,DEEG1,27.46667,77.33333,Ganga,Yamuna Middle,CGWB,8.88,2.42
413118,2013-08-24,Rajasthan,8,Bharatpur,91,DEEG1,27.46667,77.33333,Ganga,Yamuna Middle,CGWB,8.84,-0.04
413119,2013-11-04,Rajasthan,8,Bharatpur,91,DEEG1,27.46667,77.33333,Ganga,Yamuna Middle,CGWB,8.9,0.06
413120,2014-01-04,Rajasthan,8,Bharatpur,91,DEEG1,27.46667,77.33333,Ganga,Yamuna Middle,CGWB,9.57,0.67
413121,2014-05-14,Rajasthan,8,Bharatpur,91,DEEG1,27.46667,77.33333,Ganga,Yamuna Middle,CGWB,2.71,-6.86
413122,2014-08-24,Rajasthan,8,Bharatpur,91,DEEG1,27.46667,77.33333,Ganga,Yamuna Middle,CGWB,2.56,-0.15
413123,2014-11-04,Rajasthan,8,Bharatpur,91,DEEG1,27.46667,77.33333,Ganga,Yamuna Middle,CGWB,12.86,10.3
413124,2017-01-04,Rajasthan,8,Bharatpur,91,DEEG1,27.46667,77.33333,Ganga,Yamuna Middle,CGWB,7.86,-5.0
413125,2017-08-24,Rajasthan,8,Bharatpur,91,DEEG1,27.46667,77.33333,Ganga,Yamuna Middle,CGWB,8.56,0.7
413126,2017-11-04,Rajasthan,8,Bharatpur,91,DEEG1,27.46667,77.33333,Ganga,Yamuna Middle,CGWB,7.56,-1.0
413127,2018-01-09,Rajasthan,8,Bharatpur,91,DEEG1,27.46667,77.33333,Ganga,Yamuna Middle,CGWB,10.16,2.6
413128,2018-08-29,Rajasthan,8,Bharatpur,91,DEEG1,27.46667,77.33333,Ganga,Yamuna Middle,CGWB,6.71,-3.45
413129,2019-01-09,Rajasthan,8,Bharatpur,91,DEEG1,27.46667,77.33333,Ganga,Yamuna Middle,CGWB,5.01,-1.7
413130,2013-01-04,Rajasthan,8,Bharatpur,91,LULHARA,27.16667,77.26667,Ganga,Yamuna Middle,CGWB,13.89,5.9
413131,2014-08-24,Rajasthan,8,Bharatpur,91,LULHARA,27.16667,77.26667,Ganga,Yamuna Middle,CGWB,2.99,-10.9
413132,2014-11-04,Rajasthan,8,Bharatpur,91,LULHARA,27.16667,77.26667,Ganga,Yamuna Middle,CGWB,13.89,10.9
413133,2015-05-14,Rajasthan,8,Bharatpur,91,LULHARA,27.16667,77.26667,Ganga,Yamuna Middle,CGWB,15.39,1.5
413134,2015-11-04,Rajasthan,8,Bharatpur,91,LULHARA,27.16667,77.26667,Ganga,Yamuna Middle,CGWB,15.37,-0.02
413135,2016-05-14,Rajasthan,8,Bharatpur,91,LULHARA,27.16667,77.26667,Ganga,Yamuna Middle,CGWB,16.99,1.62
413136,2016-08-24,Rajasthan,8,Bharatpur,91,LULHARA,27.16667,77.26667,Ganga,Yamuna Middle,CGWB,15.19,-1.8
413137,2016-11-04,Rajasthan,8,Bharatpur,91,LULHARA,27.16667,77.26667,Ganga,Yamuna Middle,CGWB,18.69,3.5
413138,2017-01-04,Rajasthan,8,Bharatpur,91,LULHARA,27.16667,77.26667,Ganga,Yamuna Middle,CGWB,18.74,0.05
413139,2013-01-04,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,1.84,0.08
413140,2013-05-14,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,4.54,2.7
413141,2013-08-24,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,2.19,-2.35
413142,2013-11-04,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,3.3,1.11
413143,2014-01-04,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,3.05,-0.25
413144,2014-05-14,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,4.04,0.99
413145,2014-08-24,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,3.74,-0.3
413146,2015-05-14,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,3.49,-0.25
413147,2015-08-24,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,2.84,-0.65
413148,2015-11-04,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,3.89,1.05
413149,2016-08-24,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,2.94,-0.95
413150,2016-11-04,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,4.54,1.6
413151,2017-01-04,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,0.97,-3.57
413152,2017-05-14,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,4.16,3.19
413153,2017-08-24,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,6.34,2.18
413154,2017-11-04,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,6.09,-0.25
413155,2018-01-09,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,6.34,0.25
413156,2018-05-29,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,3.94,-2.4
413157,2018-08-29,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,3.09,-0.85
413158,2019-01-09,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,4.39,1.3
413159,2019-05-29,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,1.84,-2.55
413160,2019-08-29,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,1.44,-0.4
413161,2019-11-09,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,2.94,1.5
413162,2020-01-09,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,0.74,-2.2
413163,2020-08-24,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,0.69,-0.05
413164,2020-11-29,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,0.84,0.15
413165,2021-01-09,Rajasthan,8,Bharatpur,91,Bharatpur1,27.21667,77.5,Ganga,Yamuna Middle,CGWB,1.04,0.2
413166,2013-01-01,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,34.47,33.43
413167,2013-01-04,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,32.75,-1.72
413168,2013-08-24,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,29.6,-3.15
413169,2013-11-04,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,29.82,0.22
413170,2014-01-04,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,41.45,11.63
413171,2014-05-14,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,42.05,0.6
413172,2014-08-24,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,35.05,-7.0
413173,2014-11-04,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,40.15,5.1
413174,2015-01-04,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,43.65,3.5
413175,2015-05-14,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,44.05,0.4
413176,2015-08-24,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,44.95,0.9
413177,2015-11-04,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,41.53,-3.42
413178,2016-05-14,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,39.83,-1.7
413179,2016-08-24,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,37.6,-2.23
413180,2017-01-04,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,48.4,10.8
413181,2017-05-14,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,48.06,-0.34
413182,2017-08-24,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,48.25,0.19
413183,2017-11-04,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,45.55,-2.7
413184,2018-01-09,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,46.05,0.5
413185,2018-05-29,Rajasthan,8,Bharatpur,91,HALENA,27.13056,77.15,Ganga,Yamuna Middle,CGWB,33.45,-12.6
413186,2013-01-04,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,8.64,-1.08
413187,2013-05-14,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,9.72,1.08
413188,2013-08-24,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,8.5,-1.22
413189,2013-11-04,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,8.84,0.34
413190,2014-01-04,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,8.69,-0.15
413191,2014-05-14,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,9.5,0.81
413192,2014-08-24,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,8.9,-0.6
413193,2014-11-04,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,8.05,-0.85
413194,2015-01-04,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,9.95,1.9
413195,2015-05-14,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,10.05,0.1
413196,2015-08-24,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,9.95,-0.1
413197,2015-11-04,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,9.85,-0.1
413198,2016-08-24,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,8.7,-1.15
413199,2016-11-04,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,12.1,3.4
413200,2017-01-04,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,8.11,-3.99
413201,2017-05-14,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,13.11,5.0
413202,2017-08-24,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,14.3,1.19
413203,2017-11-04,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,13.4,-0.9
413204,2018-01-09,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,14.3,0.9
413205,2018-05-29,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,10.0,-4.3
413206,2018-08-29,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,9.15,-0.85
413207,2019-01-09,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,11.45,2.3
413208,2019-05-29,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,10.1,-1.35
413209,2019-08-29,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,9.0,-1.1
413210,2019-11-09,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,10.25,1.25
413211,2020-01-09,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,10.59,0.34
413212,2020-08-24,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,9.93,-0.66
413213,2020-11-29,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,11.0,1.07
413214,2021-01-09,Rajasthan,8,Bharatpur,91,Jagjeevanpura,27.03333,77.13333,Ganga,Yamuna Middle,CGWB,11.4,0.4
413215,2013-01-01,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,7.92,-3.48
413216,2013-01-04,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,6.2,-1.72
413217,2013-05-14,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,12.52,6.32
413218,2013-08-24,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,10.45,-2.07
413219,2013-11-04,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,11.21,0.76
413220,2014-01-04,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,10.07,-1.14
413221,2014-05-14,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,7.6,-2.47
413222,2014-08-24,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,7.9,0.3
413223,2014-11-04,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,8.6,0.7
413224,2015-01-04,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,11.05,2.45
413225,2015-05-14,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,8.85,-2.2
413226,2015-08-24,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,8.2,-0.65
413227,2015-11-04,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,10.25,2.05
413228,2016-05-14,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,11.8,1.55
413229,2016-08-24,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,11.5,-0.3
413230,2016-11-04,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,13.2,1.7
413231,2017-01-04,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,11.45,-1.75
413232,2017-11-04,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,12.5,1.05
413233,2018-01-09,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,12.75,0.25
413234,2018-05-29,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,13.1,0.35
413235,2018-08-29,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,11.8,-1.3
413236,2019-01-09,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,12.5,0.7
413237,2019-05-29,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,12.0,-0.5
413238,2020-08-24,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,12.7,0.7
413239,2020-11-29,Rajasthan,8,Bharatpur,91,GULPURA,27.53333,77.125,Ganga,Yamuna Middle,CGWB,12.6,-0.1
413240,2013-01-01,Rajasthan,8,Bharatpur,91,UCHAIN,27.09222,77.41083,Ganga,Yamuna Middle,CGWB,6.3,-6.3
413241,2013-01-04,Rajasthan,8,Bharatpur,91,UCHAIN,27.09222,77.41083,Ganga,Yamuna Middle,CGWB,12.0,5.7
413242,2013-05-14,Rajasthan,8,Bharatpur,91,UCHAIN,27.09222,77.41083,Ganga,Yamuna Middle,CGWB,12.1,0.1
413243,2013-08-24,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,0.5,0.49
413244,2014-01-04,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,1.24,0.74
413245,2014-05-14,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,1.34,0.1
413246,2014-08-24,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,0.15,-1.19
413247,2014-11-04,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,0.7,0.55
413248,2015-05-14,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,1.4,0.7
413249,2015-08-24,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,1.25,-0.15
413250,2015-11-04,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,0.5,-0.75
413251,2016-05-14,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,2.1,1.6
413252,2016-08-24,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,0.6,-1.5
413253,2016-11-04,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,2.1,1.5
413254,2017-01-04,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,0.36,-1.74
413255,2017-05-14,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,1.36,1.0
413256,2017-08-24,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,2.1,0.74
413257,2017-11-04,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,1.85,-0.25
413258,2018-01-09,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,2.1,0.25
413259,2018-05-29,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,2.48,0.38
413260,2019-01-09,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,6.1,3.62
413261,2019-05-29,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,2.6,-3.5
413262,2019-08-29,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,0.1,-2.5
413263,2020-01-09,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,0.12,0.02
413264,2020-08-24,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,0.85,0.73
413265,2020-11-29,Rajasthan,8,Bharatpur,91,Roopwas1,26.98333,77.56667,Ganga,Yamuna Middle,CGWB,1.07,0.22
413266,2013-01-01,Rajasthan,8,Bharatpur,91,NAKATPURA1,27.625,77.06667,Ganga,Yamuna Middle,CGWB,6.05,4.98
413267,2013-01-04,Rajasthan,8,Bharatpur,91,NAKATPURA1,27.625,77.06667,Ganga,Yamuna Middle,CGWB,5.0,-1.05
413268,2013-05-14,Rajasthan,8,Bharatpur,91,NAKATPURA1,27.625,77.06667,Ganga,Yamuna Middle,CGWB,5.5,0.5
413269,2013-08-24,Rajasthan,8,Bharatpur,91,NAKATPURA1,27.625,77.06667,Ganga,Yamuna Middle,CGWB,5.46,-0.04
413270,2013-11-04,Rajasthan,8,Bharatpur,91,NAKATPURA1,27.625,77.06667,Ganga,Yamuna Middle,CGWB,5.62,0.16
413271,2014-11-04,Rajasthan,8,Bharatpur,91,NAKATPURA1,27.625,77.06667,Ganga,Yamuna Middle,CGWB,3.5,-2.12
413272,2013-01-04,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,4.9,-1.08
413273,2013-05-14,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,5.03,0.13
413274,2013-08-24,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,3.62,-1.41
413275,2013-11-04,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,4.21,0.59
413276,2014-01-04,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,9.1,4.89
413277,2014-08-24,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,5.8,-3.3
413278,2014-11-04,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,6.31,0.51
413279,2015-01-04,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,3.2,-3.11
413280,2015-05-14,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,5.45,2.25
413281,2015-08-24,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,5.95,0.5
413282,2015-11-04,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,6.0,0.05
413283,2016-05-14,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,8.45,2.45
413284,2016-08-24,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,3.9,-4.55
413285,2016-11-04,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,5.25,1.35
413286,2017-01-04,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,4.82,-0.43
413287,2017-05-14,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,4.21,-0.61
413288,2017-08-24,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,7.27,3.06
413289,2017-11-04,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,7.1,-0.17
413290,2018-01-09,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,7.8,0.7
413291,2018-05-29,Rajasthan,8,Bharatpur,91,BAWARI BARODA,26.96389,77.35972,Ganga,Yamuna Middle,CGWB,8.2,0.4
413292,2013-01-04,Rajasthan,8,Bharatpur,91,BANDH BARETA,26.90556,77.37778,Ganga,Yamuna Middle,CGWB,2.41,-0.71
